#{"t_start": 1712586440.1272604, "env_id": "MountainCarContinuous-v0"}
r,l,t
-1.282192,999,22.389057
92.627687,991,45.109273
-19.911938,999,70.548665
87.593395,684,85.187929
84.993075,487,95.493942
85.301373,589,111.015482
