#{"t_start": 1712586440.1294472, "env_id": "MountainCarContinuous-v0"}
r,l,t
-1.750942,999,22.388008
-5.293014,999,45.247678
-17.505074,999,70.561517
84.265034,782,88.076908
87.515511,483,98.758819
96.465952,278,105.342445
