#{"t_start": 1712585902.6267197, "env_id": "MountainCarContinuous-v0"}
r,l,t
-1.750942,999,23.901488
-5.293014,999,45.07941
-17.505074,999,73.466993
84.265034,782,90.988869
87.515511,483,102.742931
96.465952,278,108.799313
