#{"t_start": 1712585902.625599, "env_id": "MountainCarContinuous-v0"}
r,l,t
-1.282192,999,23.902609
92.627687,991,45.064303
-19.911938,999,73.454639
87.593395,684,88.317843
84.993075,487,99.677573
85.301373,589,113.765976
