#{"t_start": 1712586036.5019083, "env_id": "MountainCarContinuous-v0"}
r,l,t
-1.282192,999,23.851192
92.627687,991,45.61416
-19.911938,999,74.25469
87.593395,684,89.305409
84.993075,487,99.941647
85.301373,589,113.702814
