#{"t_start": 1712586036.5029864, "env_id": "MountainCarContinuous-v0"}
r,l,t
-1.750942,999,23.850114
-5.293014,999,45.753678
-17.505074,999,74.403481
84.265034,782,92.224024
87.515511,483,102.809931
96.465952,278,108.685245
