#{"t_start": 1712583015.6024215, "env_id": "MountainCarContinuous-v0"}
r,l,t
-1.750942,999,18.536397
-5.293014,999,35.68735
-17.505074,999,59.436914
84.265034,782,73.516878
87.515511,483,82.458729
96.465952,278,87.485397
