#{"t_start": 1712583015.6012235, "env_id": "MountainCarContinuous-v0"}
r,l,t
-1.282192,999,18.537595
92.627687,991,35.678533
-19.911938,999,59.428976
87.593395,684,71.35813
84.993075,487,80.106192
85.301373,589,91.684689
